trans_x	trans_y	trans_z	rot_x	rot_y	rot_z	dvars_std	dvars_nstd	dvars_vstd	framewise_displacement	aqi	aor
0.0	-0.0	0.0	-0.0	0.0	-0.0	n/a	n/a	n/a	n/a	0.0226669	0.01758
0.0049	-0.068	-0.0059	-0.000322885911618951	0.00011344640137963142	6.283185307179586e-05	1.32282007	44.13489151	1.04685088	0.1037582083035189	0.024298	0.00537
0.0068	0.0843	0.0319	-0.00012740903539558605	0.00010297442586766544	6.806784082777885e-05	1.26276362	42.13115311	1.06779875	0.20255924197456568	0.0190446	0.00266
0.0064	0.1674	0.04	-0.00018500490071139895	0.00017627825445142725	1.7453292519943294e-06	1.18886459	39.66556549	0.9798242	0.10146111027376795	0.0166381	0.0016
0.0087	0.0034	0.014	-0.00022165681500327985	0.0002844886680750757	9.773843811168246e-05	1.31766331	43.96283722	1.04201841	0.20434277183876087	0.0165193	0.00058
0.0069	-0.0067	0.0202	-0.0001239183768915974	0.00029845130209103034	5.93411945678072e-05	1.20794606	40.30220413	0.92052808	0.025604915783575617	0.0167271	0.00048
0.0021	0.0721	0.0444	3.490658503988659e-05	0.0001675516081914556	-0.00011693705988362007	1.2344296	41.18581009	0.94606681	0.1311001455141243	0.0145956	0.00042
0.0008	0.1153	0.0639	0.00035604716740684323	-1.9198621771937625e-05	-0.00035430183815484887	1.10337687	36.8133316	0.92519118	0.10126277953007892	0.0142007	0.00054
-0.0023	-0.0444	0.0343	0.0002722713633111154	5.235987755982989e-05	-0.0002530727415391778	1.39603949	46.57780075	1.0453963	0.20522817000215832	0.0164506	0.00061
-0.0022	-0.1071	0.0347	9.42477796076938e-05	0.00015009831567151235	-0.00016406094968746698	1.40679812	46.93675232	0.93043332	0.08143869068334075	0.0205302	0.0011
-0.0015	-0.0711	0.0472	-2.094395102393195e-05	7.330382858376184e-05	-7.67944870877505e-05	1.13405061	37.83673859	0.92796363	0.06316263401595465	0.0197883	0.00085
-0.0028	0.0726	0.078	-0.00017278759594743863	0.00019024088846738194	-5.061454830783555e-05	1.23291242	41.13518906	1.01293382	0.19054803217935207	0.0162551	0.00125
-0.0051	0.0654	0.0684	-8.552113334772214e-05	0.00012740903539558605	-3.665191429188092e-05	1.13721311	37.94225311	0.92807736	0.027303047484373344	0.0154686	0.00089
